FAC_CODE,FACULTY,CRN,COURSE,COURSETITLE,CRNTITLE,SECTION,CREDITS,SCHEDULETYPE,DAY,CTIME,CAMPUS,BLDG,ROOM,SECTION_CAMPUS,INSTNAME,CAPACITY,ATTRIBUTE_CODE,COURSE_ATTRIBUTE,STATUS,COLL_REST,MAJOR_REST,COURSE_LEVEL
06,Science,11398,PHYS243L,General Physics Laboratory,General Physics Laboratory,D4,1,Lab,Monday,1101 - 1400,Debbieh,ENG,General Physics Lab,Debbieh,Wafic Mohammad Labban,30,0608-Y1COR,Biology - First Year - Core Courses,Closed,,,Undergraduate
06,Science,11395,PHYS243L,General Physics Laboratory,General Physics Laboratory,D1,1,Lab,Thursday,0801 - 1100,Debbieh,ENG,General Physics Lab,Debbieh,Mohamad Sobhi Elkhatib,30,0608-Y1COR,Biology - First Year - Core Courses,2,,,Undergraduate
06,Science,11957,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D8,1,Lab,Thursday,1401 - 1700,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Leen Wajdi El Khatib,25,0608-Y1COR,Biology - First Year - Core Courses,4,"Include:, Science",,Undergraduate
06,Science,11957,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D8,1,Lab,Thursday,1401 - 1700,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Zeinab Bahij Fawaz,25,0608-Y1COR,Biology - First Year - Core Courses,4,"Include:, Science",,Undergraduate
06,Science,11955,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D6,1,Lab,Thursday,0801 - 1100,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Tamara Mohamad Houteit,25,0608-Y1COR,Biology - First Year - Core Courses,4,"Include:, Science",,Undergraduate
06,Science,11244,BIOL231L,Biology I Laboratory,Biology I Laboratory,D3,1,Lab,Thursday,0801 - 1100,Debbieh,SCIENC,Biology lab,Debbieh,Malak Khaled Mezher,30,0608-Y1COR,Biology - First Year - Core Courses,Closed,"Include:, Engineering, Science","Include:, Biochemistry, Biology, Biomedical Engineering",Undergraduate
06,Science,11272,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D1,1,Lab,Thursday,0801 - 1100,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Amani Wahib Aridi,25,0608-Y1COR,Biology - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,11274,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D3,1,Lab,Thursday,1401 - 1700,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Hasan Mahmoud Shamseddine,30,0608-Y1COR,Biology - First Year - Core Courses,1,"Include:, Science",,Undergraduate
06,Science,11274,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D3,1,Lab,Thursday,1401 - 1700,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Hibatallah Hasan Nahhas,30,0608-Y1COR,Biology - First Year - Core Courses,1,"Include:, Science",,Undergraduate
06,Science,11958,PHYS243L,General Physics Laboratory,General Physics Laboratory,D6,1,Lab,Thursday,1101 - 1400,Debbieh,,,,Farah Yousef Fattouh,30,0608-Y1COR,Biology - First Year - Core Courses,Closed,,,Undergraduate
06,Science,11958,PHYS243L,General Physics Laboratory,General Physics Laboratory,D6,1,Lab,Thursday,1101 - 1400,Debbieh,,,,Alaa Mohammad Abdallah,30,0608-Y1COR,Biology - First Year - Core Courses,Closed,,,Undergraduate
06,Science,11959,PHYS243L,General Physics Laboratory,General Physics Laboratory,D7,1,Lab,Thursday,1401 - 1700,Debbieh,,,,Sally Abd Al Rahman Al Shawa,25,0608-Y1COR,Biology - First Year - Core Courses,Closed,,,Undergraduate
06,Science,11244,BIOL231L,Biology I Laboratory,Biology I Laboratory,D3,1,Lab,Thursday,0801 - 1100,Debbieh,SCIENC,Biology lab,Debbieh,Katia Khaled Sawaya,30,0608-Y1COR,Biology - First Year - Core Courses,Closed,"Include:, Engineering, Science","Include:, Biochemistry, Biology, Biomedical Engineering",Undergraduate
06,Science,11397,PHYS243L,General Physics Laboratory,General Physics Laboratory,D3,1,Lab,Thursday,1401 - 1700,Debbieh,ENG,General Physics Lab,Debbieh,Zeinab Atef Khansa,30,0608-Y1COR,Biology - First Year - Core Courses,2,,,Undergraduate
06,Science,11398,PHYS243L,General Physics Laboratory,General Physics Laboratory,D4,1,Lab,Monday,1101 - 1400,Debbieh,ENG,General Physics Lab,Debbieh,Nadwa Mahmoud Harb,30,0608-Y1COR,Biology - First Year - Core Courses,Closed,,,Undergraduate
06,Science,11399,PHYS243L,General Physics Laboratory,General Physics Laboratory,D5,1,Lab,Monday,1401 - 1700,Debbieh,ENG,General Physics Lab,Debbieh,Nadwa Mahmoud Harb,25,0608-Y1COR,Biology - First Year - Core Courses,Closed,,,Undergraduate
06,Science,11244,BIOL231L,Biology I Laboratory,Biology I Laboratory,D3,1,Lab,Thursday,0801 - 1100,Debbieh,SCIENC,Biology lab,Debbieh,Lama Abdelhadi Fayad,30,0608-Y1COR,Biology - First Year - Core Courses,Closed,"Include:, Engineering, Science","Include:, Biochemistry, Biology, Biomedical Engineering",Undergraduate
06,Science,11243,BIOL231L,Biology I Laboratory,Biology I Laboratory,D2,1,Lab,Tuesday,1431 - 1730,Debbieh,SCIENC,Biology lab,Debbieh,Souhaila Mouhamed Hadada,25,0608-Y1COR,Biology - First Year - Core Courses,18,"Include:, Engineering, Science","Include:, Biochemistry, Biology, Biomedical Engineering",Undergraduate
06,Science,11395,PHYS243L,General Physics Laboratory,General Physics Laboratory,D1,1,Lab,Thursday,0801 - 1100,Debbieh,ENG,General Physics Lab,Debbieh,Alexandra Hicham El khatib,30,0608-Y1COR,Biology - First Year - Core Courses,2,,,Undergraduate
06,Science,10431,BIOL231,Biology I,Biology I,D1,3,Lecture,Wednesday,1231 - 1330,Debbieh,ENG,EG125,Debbieh,Noura Saaeddine Abou Zainab,30,0608-Y1COR,Biology - First Year - Core Courses,6,"Include:, Engineering, Science","Include:, Applied Mathmatics, Biochemistry, Biology, Biomedical Engineering, Mathematics, Pure Mathmatics",Undergraduate
06,Science,11959,PHYS243L,General Physics Laboratory,General Physics Laboratory,D7,1,Lab,Thursday,1401 - 1700,Debbieh,,,,Farah Yousef Fattouh,25,0608-Y1COR,Biology - First Year - Core Courses,Closed,,,Undergraduate
06,Science,11275,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D4,1,Lab,Monday,1101 - 1400,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Zeinab Bahij Fawaz,25,0608-Y1COR,Biology - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,11276,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D5,1,Lab,Monday,1401 - 1700,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Rana Mohamad Zankar,25,0608-Y1COR,Biology - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10431,BIOL231,Biology I,Biology I,D1,3,Lecture,Tuesday,0801 - 1000,Debbieh,ENG,EB126,Debbieh,Noura Saaeddine Abou Zainab,30,0608-Y1COR,Biology - First Year - Core Courses,6,"Include:, Engineering, Science","Include:, Applied Mathmatics, Biochemistry, Biology, Biomedical Engineering, Mathematics, Pure Mathmatics",Undergraduate
06,Science,11273,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D2,1,Lab,Thursday,1101 - 1400,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Hibatallah Hasan Nahhas,30,0608-Y1COR,Biology - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,11399,PHYS243L,General Physics Laboratory,General Physics Laboratory,D5,1,Lab,Monday,1401 - 1700,Debbieh,ENG,General Physics Lab,Debbieh,Wafic Mohammad Labban,25,0608-Y1COR,Biology - First Year - Core Courses,Closed,,,Undergraduate
06,Science,11256,CHEM241,Principles of Chemistry,Principles of Chemistry,D5,3,Lecture,Tuesday,1231 - 1400,Debbieh,ENG,EB318,Debbieh,Nour Ibrahim El Ghouch,100,0608-Y1COR,Biology - First Year - Core Courses,39,"Include:, Science",,Undergraduate
06,Science,11379,PHYS243,General Physics,General Physics,D1,3,Lecture,Wednesday,0801 - 0930,Debbieh,ENG,EB318,Debbieh,Mahmoud Abdallah El- Korek,100,0608-Y1COR,Biology - First Year - Core Courses,25,,,Undergraduate
06,Science,11273,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D2,1,Lab,Thursday,1101 - 1400,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Hasan Mahmoud Shamseddine,30,0608-Y1COR,Biology - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,11396,PHYS243L,General Physics Laboratory,General Physics Laboratory,D2,1,Lab,Thursday,1101 - 1400,Debbieh,ENG,General Physics Lab,Debbieh,Mohamad Sobhi Elkhatib,30,0608-Y1COR,Biology - First Year - Core Courses,Closed,,,Undergraduate
06,Science,11397,PHYS243L,General Physics Laboratory,General Physics Laboratory,D3,1,Lab,Thursday,1401 - 1700,Debbieh,ENG,General Physics Lab,Debbieh,Nadwa Mahmoud Harb,30,0608-Y1COR,Biology - First Year - Core Courses,2,,,Undergraduate
06,Science,11276,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D5,1,Lab,Monday,1401 - 1700,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Tamara Mohamad Houteit,25,0608-Y1COR,Biology - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,11256,CHEM241,Principles of Chemistry,Principles of Chemistry,D5,3,Lecture,Monday,0931 - 1100,Debbieh,ENG,EB318,Debbieh,Nour Ibrahim El Ghouch,100,0608-Y1COR,Biology - First Year - Core Courses,39,"Include:, Science",,Undergraduate
06,Science,11956,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D7,1,Lab,Thursday,1101 - 1400,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Zeinab Bahij Fawaz,15,0608-Y1COR,Biology - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,11379,PHYS243,General Physics,General Physics,D1,3,Lecture,Monday,0801 - 0930,Debbieh,ENG,EB318,Debbieh,Mahmoud Abdallah El- Korek,100,0608-Y1COR,Biology - First Year - Core Courses,25,,,Undergraduate
06,Science,11275,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D4,1,Lab,Monday,1101 - 1400,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Rana Mohamad Zankar,25,0608-Y1COR,Biology - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,11396,PHYS243L,General Physics Laboratory,General Physics Laboratory,D2,1,Lab,Thursday,1101 - 1400,Debbieh,ENG,General Physics Lab,Debbieh,Alexandra Hicham El khatib,30,0608-Y1COR,Biology - First Year - Core Courses,Closed,,,Undergraduate
06,Science,11213,BCHM331,Biochemistry,Biochemistry,D1,3,Lecture,Thursday,1101 - 1400,Debbieh,ENG,EB130,Debbieh,Jamila  Borjac,30,0608-Y2COR,Biology - Second Year - Core Courses,7,"Include:, Science",,Undergraduate
06,Science,10432,BIOL334,Cell and Molecular Biology,Cell and Molecular Biology,D1,3,Lecture,Tuesday,0831 - 1130,Debbieh,SCIENC,B211,Debbieh,Ghada  Khawaja,40,0608-Y2COR,Biology - Second Year - Core Courses,Closed,"Include:, Engineering, Science",,Undergraduate
06,Science,11249,BIOL334L,Cell and Molecular Biology Laboratory,Cell and Molecular Biology Laboratory,D1,1,Lab,Tuesday,1231 - 1430,Debbieh,SCIENC,Biochemistry Lab,Debbieh,Malak Khaled Mezher,30,0608-Y2COR,Biology - Second Year - Core Courses,Closed,"Include:, Engineering, Science",,Undergraduate
06,Science,11249,BIOL334L,Cell and Molecular Biology Laboratory,Cell and Molecular Biology Laboratory,D1,1,Lab,Tuesday,1231 - 1430,Debbieh,SCIENC,Biochemistry Lab,Debbieh,Souhaila Mouhamed Hadada,30,0608-Y2COR,Biology - Second Year - Core Courses,Closed,"Include:, Engineering, Science",,Undergraduate
06,Science,11409,TSHS341,Teaching science in high school,Teaching science in high school,D1,2,Lecture,Tuesday,1431 - 1630,Debbieh,ENG,EG125,Debbieh,Alaa Mohammad Abdallah,50,0608-Y2COR,Biology - Second Year - Core Courses,10,,,Undergraduate
06,Science,11249,BIOL334L,Cell and Molecular Biology Laboratory,Cell and Molecular Biology Laboratory,D1,1,Lab,Tuesday,1231 - 1430,Debbieh,SCIENC,Biochemistry Lab,Debbieh,Katia Khaled Sawaya,30,0608-Y2COR,Biology - Second Year - Core Courses,Closed,"Include:, Engineering, Science",,Undergraduate
06,Science,11221,BCHM331L,Biochemistry Laboratory,Biochemistry Laboratory,D1,1,Lab,Thursday,0801 - 1000,Debbieh,TBA,,Beirut,Zeina Jamal Darweesh,30,0608-Y2COR,Biology - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,11221,BCHM331L,Biochemistry Laboratory,Biochemistry Laboratory,D1,1,Lab,Thursday,0801 - 1000,Debbieh,TBA,,Beirut,Souhaila Mouhamed Hadada,30,0608-Y2COR,Biology - Second Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,11251,BIOL433L,Developmental Biology Laboratory,Developmental Biology Laboratory,D1,1,Lab,Thursday,1301 - 1500,Debbieh,SCIENC,Biology lab,Debbieh,Katia Khaled Sawaya,30,0608-Y3COR,Biology - Third Year - Core Courses,9,"Include:, Science",,Undergraduate
06,Science,11230,BIOL433,Developmental Biology,Developmental Biology,D1,3,Lecture,Thursday,1001 - 1300,Debbieh,ENG,EG126,Debbieh,Mahmoud Ibrahim Mahmoud Khalil,30,0608-Y3COR,Biology - Third Year - Core Courses,8,"Include:, Science",,Undergraduate
06,Science,11251,BIOL433L,Developmental Biology Laboratory,Developmental Biology Laboratory,D1,1,Lab,Thursday,1301 - 1500,Debbieh,SCIENC,Biology lab,Debbieh,Lama Abdelhadi Fayad,30,0608-Y3COR,Biology - Third Year - Core Courses,9,"Include:, Science",,Undergraduate
06,Science,11231,BIOL435,Seminar in Biology,Seminar in Biology,D1,1,Lecture,Tuesday,1131 - 1230,Debbieh,ENG,EB130,Debbieh,Rana Ahmad El Hajj,40,0608-Y3COR,Biology - Third Year - Core Courses,16,"Include:, Science",,Undergraduate
06,Science,11215,BCHM437,Endocrinology,Endocrinology,D1,3,Lecture,Tuesday,0801 - 1100,Debbieh,ENG,EB130,Debbieh,Mahmoud Ibrahim Mahmoud Khalil,40,0608-Y3COR,Biology - Third Year - Core Courses,9,"Include:, Science",,Undergraduate
06,Science,11232,BIOL441,Cell and Tissue Culture,Cell and Tissue Culture,D1,3,Lecture,Wednesday,1401 - 1700,Debbieh,ENG,EB126,Debbieh,Noura Saaeddine Abou Zainab,40,0608-YELC,Biology Elective Courses,22,"Include:, Science",,Undergraduate
06,Science,11233,BIOL453,ENVIRONMENTAL STUDIES,ENVIRONMENTAL STUDIES,D1,3,Lecture,Thursday,1501 - 1700,Debbieh,ENG,EB128,Debbieh,Noura Saaeddine Abou Zainab,40,0608-YELC,Biology Elective Courses,5,,,Undergraduate
06,Science,11955,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D6,1,Lab,Thursday,0801 - 1100,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Tamara Mohamad Houteit,25,0609-Y1COR,Biochemistry - First Year - Core Courses,4,"Include:, Science",,Undergraduate
06,Science,11956,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D7,1,Lab,Thursday,1101 - 1400,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Zeinab Bahij Fawaz,15,0609-Y1COR,Biochemistry - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,10431,BIOL231,Biology I,Biology I,D1,3,Lecture,Wednesday,1231 - 1330,Debbieh,ENG,EG125,Debbieh,Noura Saaeddine Abou Zainab,30,0609-Y1COR,Biochemistry - First Year - Core Courses,6,"Include:, Engineering, Science","Include:, Applied Mathmatics, Biochemistry, Biology, Biomedical Engineering, Mathematics, Pure Mathmatics",Undergraduate
06,Science,10431,BIOL231,Biology I,Biology I,D1,3,Lecture,Tuesday,0801 - 1000,Debbieh,ENG,EB126,Debbieh,Noura Saaeddine Abou Zainab,30,0609-Y1COR,Biochemistry - First Year - Core Courses,6,"Include:, Engineering, Science","Include:, Applied Mathmatics, Biochemistry, Biology, Biomedical Engineering, Mathematics, Pure Mathmatics",Undergraduate
06,Science,11256,CHEM241,Principles of Chemistry,Principles of Chemistry,D5,3,Lecture,Tuesday,1231 - 1400,Debbieh,ENG,EB318,Debbieh,Nour Ibrahim El Ghouch,100,0609-Y1COR,Biochemistry - First Year - Core Courses,39,"Include:, Science",,Undergraduate
06,Science,11275,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D4,1,Lab,Monday,1101 - 1400,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Rana Mohamad Zankar,25,0609-Y1COR,Biochemistry - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,11957,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D8,1,Lab,Thursday,1401 - 1700,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Leen Wajdi El Khatib,25,0609-Y1COR,Biochemistry - First Year - Core Courses,4,"Include:, Science",,Undergraduate
06,Science,11272,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D1,1,Lab,Thursday,0801 - 1100,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Amani Wahib Aridi,25,0609-Y1COR,Biochemistry - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,11274,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D3,1,Lab,Thursday,1401 - 1700,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Hasan Mahmoud Shamseddine,30,0609-Y1COR,Biochemistry - First Year - Core Courses,1,"Include:, Science",,Undergraduate
06,Science,11272,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D1,1,Lab,Thursday,0801 - 1100,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Hasan Mahmoud Shamseddine,25,0609-Y1COR,Biochemistry - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,11274,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D3,1,Lab,Thursday,1401 - 1700,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Hibatallah Hasan Nahhas,30,0609-Y1COR,Biochemistry - First Year - Core Courses,1,"Include:, Science",,Undergraduate
06,Science,11955,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D6,1,Lab,Thursday,0801 - 1100,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Zeinab Bahij Fawaz,25,0609-Y1COR,Biochemistry - First Year - Core Courses,4,"Include:, Science",,Undergraduate
06,Science,11243,BIOL231L,Biology I Laboratory,Biology I Laboratory,D2,1,Lab,Tuesday,1431 - 1730,Debbieh,SCIENC,Biology lab,Debbieh,Souhaila Mouhamed Hadada,25,0609-Y1COR,Biochemistry - First Year - Core Courses,18,"Include:, Engineering, Science","Include:, Biochemistry, Biology, Biomedical Engineering",Undergraduate
06,Science,11273,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D2,1,Lab,Thursday,1101 - 1400,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Hasan Mahmoud Shamseddine,30,0609-Y1COR,Biochemistry - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,11276,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D5,1,Lab,Monday,1401 - 1700,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Rana Mohamad Zankar,25,0609-Y1COR,Biochemistry - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,11957,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D8,1,Lab,Thursday,1401 - 1700,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Zeinab Bahij Fawaz,25,0609-Y1COR,Biochemistry - First Year - Core Courses,4,"Include:, Science",,Undergraduate
06,Science,11244,BIOL231L,Biology I Laboratory,Biology I Laboratory,D3,1,Lab,Thursday,0801 - 1100,Debbieh,SCIENC,Biology lab,Debbieh,Katia Khaled Sawaya,30,0609-Y1COR,Biochemistry - First Year - Core Courses,Closed,"Include:, Engineering, Science","Include:, Biochemistry, Biology, Biomedical Engineering",Undergraduate
06,Science,11244,BIOL231L,Biology I Laboratory,Biology I Laboratory,D3,1,Lab,Thursday,0801 - 1100,Debbieh,SCIENC,Biology lab,Debbieh,Malak Khaled Mezher,30,0609-Y1COR,Biochemistry - First Year - Core Courses,Closed,"Include:, Engineering, Science","Include:, Biochemistry, Biology, Biomedical Engineering",Undergraduate
06,Science,11256,CHEM241,Principles of Chemistry,Principles of Chemistry,D5,3,Lecture,Monday,0931 - 1100,Debbieh,ENG,EB318,Debbieh,Nour Ibrahim El Ghouch,100,0609-Y1COR,Biochemistry - First Year - Core Courses,39,"Include:, Science",,Undergraduate
06,Science,11275,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D4,1,Lab,Monday,1101 - 1400,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Zeinab Bahij Fawaz,25,0609-Y1COR,Biochemistry - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
06,Science,11244,BIOL231L,Biology I Laboratory,Biology I Laboratory,D3,1,Lab,Thursday,0801 - 1100,Debbieh,SCIENC,Biology lab,Debbieh,Lama Abdelhadi Fayad,30,0609-Y1COR,Biochemistry - First Year - Core Courses,Closed,"Include:, Engineering, Science","Include:, Biochemistry, Biology, Biomedical Engineering",Undergraduate
06,Science,11273,CHEM241L,Principles of Chemistry Laboratory,Principles of Chemistry Laboratory,D2,1,Lab,Thursday,1101 - 1400,Debbieh,SCIENC,Analytical Chemistry Lab,Debbieh,Hibatallah Hasan Nahhas,30,0609-Y1COR,Biochemistry - First Year - Core Courses,Closed,"Include:, Science",,Undergraduate
